round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
30,2.473269823,0.8456971,0.060212119,0.974879038,50,35,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.483381986,0.84542538,0.067261793,0.974126405,60,30,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.486272918,0.845431556,0.064077026,0.973569071,60,40,20,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.449821933,0.847546648,0.055234999,0.973529702,70,35,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.483651164,0.845471696,0.070508522,0.972835736,60,30,25,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.483107806,0.845604469,0.068623,0.972578683,50,40,20,64,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.481944114,0.845570504,0.071082866,0.972320858,60,35,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.482710086,0.845548889,0.077333523,0.97083103,60,30,25,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.484758448,0.845101169,0.087702768,0.969366677,50,30,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.486577063,0.845663135,0.08489088,0.968556921,70,35,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.484559138,0.845456258,0.089144064,0.968244288,60,30,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.486416376,0.845264819,0.101627515,0.967318743,60,30,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.451080677,0.847024822,0.172333048,0.965637476,70,40,25,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,2.456031508,0.847537385,0.144117505,0.964517404,70,35,20,32,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000212FE883488>
30,3.195047942,0.56143184,0.75225184,0.75022386,60,35,20,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.106166672,0.510753004,1.108665694,0.744022164,70,30,25,256,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,2.862414847,0.833003461,1.168702971,0.730905506,70,35,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,2.889842642,0.827621556,0.861295413,0.698641864,50,35,25,256,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.174294234,0.56143184,0.94639961,0.693554065,60,40,20,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,2.98214745,0.56143184,0.850825141,0.665966782,60,30,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,4.067603449,0.560122644,2.101956084,0.627934497,70,40,25,256,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883442,0.56143184,6.142292239,0.604359714,50,30,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.19683979,0.56143184,1.355086452,0.576324711,70,35,25,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068927068,0.561397875,4.263838965,0.573007722,70,40,25,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068932886,0.561425665,6.708684878,0.553825229,70,40,25,64,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.285587246,0.560774155,1.370373763,0.542182188,50,30,20,64,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.301962741,0.56143184,1.424765182,0.527503914,50,35,20,256,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,3.643979911,0.525916823,60,40,20,64,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.248315859,0.509052439,70,30,20,64,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.841113589,0.497419434,60,35,20,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.455964504,0.494114024,50,30,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.646503029,0.491782019,50,40,20,64,20,30,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.035003134,0.491424615,50,40,25,64,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.37432178,0.56143184,1.604057872,0.488696609,70,35,25,32,20,30,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.44365899,0.56143184,1.607118769,0.48815317,60,35,20,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.476755891,0.56143184,1.593057904,0.485944674,70,35,25,32,20,30,0,he_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.679654246,0.485374989,60,30,20,32,20,30,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,3.541899485,0.56143184,1.691087073,0.483296178,70,35,20,32,20,30,0,normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>
30,7.068883439,0.56143184,7.734776771,0.481377156,60,40,20,32,20,30,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x0000024585682488>
30,16.1180954,0,15.04399857,0.066488762,50,40,20,256,20,30,0,he_normal,<class 'keras.optimizers.Adam'>,0.1,<function relu at 0x00000212FE883488>

