round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.648241619,0.812588715,0.009555222,0.99795988,60,40,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.669955684,0.812544358,0.00637558,0.99818215,60,50,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.810061876,0.811878992,0.010290056,0.99800751,60,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.52267211,0.811657204,0.006523391,0.998412358,80,50,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.724784894,0.811612846,0.005134116,0.998356791,60,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,2.05867237,0.810991838,0.011401713,0.997967819,100,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.752639941,0.8101934,0.007699753,0.998229779,80,50,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,2.134802233,0.810060326,0.011958431,0.997602661,100,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.188615998,0.809927253,0.016831763,0.997602661,80,50,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.853476559,0.809882896,0.004890878,0.99849174,80,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.046581894,0.809483676,0.032691036,0.996642138,60,50,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.693290837,0.809439319,0.005072288,0.998388544,80,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.594902599,0.809261888,0.007354888,0.998118644,80,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.18572514,0.808773953,0.017919145,0.997316885,80,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.312929054,0.808552165,0.024575255,0.996507188,80,40,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.84064795,0.80806423,0.003673226,0.998761639,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.893886592,0.807709368,0.006961679,0.998253594,80,40,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.741910317,0.807265791,0.00489644,0.998452049,100,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.091713981,0.806733499,0.010337513,0.997531217,60,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.04089368,0.806556068,0.010576236,0.997896375,80,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.749254882,0.806245564,0.007436823,0.99818215,60,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.564232781,0.806068133,0.005858646,0.998332976,80,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,2.025295272,0.805580199,0.004584639,0.998547308,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.156736142,0.805535841,0.016410609,0.99773761,100,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.028404836,0.805003549,0.014630138,0.997809054,60,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.882264337,0.804160752,0.003660661,0.998666381,60,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.640188068,0.803850248,0.004683652,0.998515555,60,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.819563131,0.802563875,0.008126237,0.998134521,60,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.64098776,0.802120298,0.011403532,0.99747565,60,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.75605486,0.801588006,0.003849359,0.99871401,60,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.846528117,0.801410575,0.018559734,0.997229565,100,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.292932618,0.80092264,0.022772816,0.997388329,80,30,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.288486902,0.800567779,0.01071836,0.997967819,100,40,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.18570711,0.799636267,0.010063391,0.99756297,60,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.770582597,0.799591909,0.003633449,0.99871401,60,50,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,2.355806451,0.799503194,0.024096313,0.997245441,100,30,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.985287594,0.799059617,0.013257523,0.997880498,100,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,1.808756225,0.79861604,0.009585968,0.998078953,80,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.021245299,0.798305536,0.014450645,0.997221627,80,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.001311048,0.798305536,0.00986889,0.997856684,60,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.623757869,0.797107878,0.013555246,0.99747565,100,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.689125771,0.796442512,0.007248624,0.998078953,60,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.350755803,0.796132009,0.011311598,0.997713796,60,40,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.818652826,0.795644074,0.011621143,0.997793178,100,40,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.983588655,0.794446416,0.011283263,0.997729672,80,50,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,2.255068317,0.790986515,0.011635639,0.997618537,80,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.081892093,0.790809084,0.012347165,0.997467711,80,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.049956847,0.790631654,0.004956036,0.998483802,100,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.771706567,0.789966288,0.005774607,0.998340914,60,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x000001A09D099EA0>
50,2.003289676,0.7897445,0.018238465,0.997372453,100,50,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.771990362,0.78876863,0.003621402,0.998690196,60,50,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.569829622,0.78588538,0.004446044,0.998571122,60,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,2.088604906,0.78433286,0.015139047,0.997372453,60,40,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x000001A0ACA80C80>
50,1.607006407,0.784244145,0.009938397,0.998031324,60,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x000001A0ACA80EA0>
50,1.778442509,0.821105394,0.003660895,0.998777516,100,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.499299527,0.815117104,0.002632368,0.999039477,80,50,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.314205537,0.814274308,0.002509833,0.99907123,80,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.528527989,0.813209723,0.002540223,0.999063291,100,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.309501657,0.811612846,0.004961815,0.998666381,100,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.470185968,0.811302342,0.003974105,0.998682257,60,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.758808256,0.810858765,0.002781804,0.99907123,80,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.411146471,0.810415188,0.003115841,0.998920404,100,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.742151785,0.808685238,0.003177277,0.998888651,100,50,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.607646678,0.808596522,0.003033488,0.998880713,60,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.45355835,0.808108588,0.002757105,0.9990236,60,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.670014166,0.807931157,0.003822303,0.998777516,100,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.198992229,0.807798084,0.003758608,0.998737825,100,40,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.377398145,0.807709368,0.004811096,0.99862669,80,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.575855706,0.806955287,0.003029141,0.999015662,100,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.528513862,0.806156849,0.002733291,0.9990236,100,50,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.510368518,0.805890703,0.003021763,0.998920404,100,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.486018118,0.805624556,0.003566133,0.998833083,100,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.37586087,0.804826118,0.002934163,0.999055353,80,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.672567449,0.80478176,0.003154408,0.998896589,60,40,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.607085541,0.804604329,0.003958135,0.998698134,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.56748834,0.804515614,0.003741794,0.998753701,60,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.673265452,0.804249468,0.004222037,0.998706072,100,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.326083498,0.803983322,0.002740517,0.998991847,60,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.501535777,0.803451029,0.003398119,0.998809269,60,40,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.765739255,0.80247516,0.003044001,0.998920404,100,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.414761735,0.802297729,0.003299244,0.998880713,60,40,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.585703597,0.801454933,0.003244923,0.998880713,60,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.65237844,0.801366217,0.003679671,0.99880133,100,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.676462001,0.801188786,0.003112402,0.998928342,100,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.546305231,0.801100071,0.003243762,0.998896589,80,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.315360306,0.80092264,0.002975441,0.998975971,100,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.782271877,0.800301632,0.003365339,0.998833083,60,30,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.458671768,0.800168559,0.003773966,0.99884896,100,40,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.540504576,0.800168559,0.003282035,0.998912465,100,30,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.597996152,0.799503194,0.003567369,0.998880713,60,30,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.259446183,0.799458836,0.004400589,0.998674319,60,30,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.774259224,0.798793471,0.002470819,0.999087106,100,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.741325464,0.798793471,0.004542966,0.99862669,80,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.674932974,0.798571682,0.003244283,0.998904527,80,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.782866339,0.798527324,0.003147863,0.998928342,80,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.994596803,0.797995032,0.002837408,0.998999786,60,50,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.626832137,0.797507097,0.003610359,0.998793392,80,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.385958385,0.797418382,0.002724994,0.999063291,100,40,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.283019882,0.797329666,0.004691153,0.998658443,60,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.489967361,0.797196593,0.00296027,0.998944218,80,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.451833618,0.796353797,0.00296723,0.998928342,100,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.559427945,0.795023066,0.002566299,0.999031539,80,50,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.778097644,0.794402058,0.002741329,0.999047415,80,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.658597145,0.794224627,0.003537246,0.998880713,80,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.475861132,0.794135912,0.005281925,0.998507617,60,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.7956581,0.794047197,0.002461382,0.999110921,100,50,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.542101711,0.79360362,0.003954786,0.998690196,100,30,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.258107224,0.793160043,0.004300167,0.998618752,60,50,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.590772258,0.793026969,0.002895443,0.998991847,100,30,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.751545282,0.79262775,0.003435941,0.998833083,80,30,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.554831114,0.791563165,0.003267303,0.998904527,60,50,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.110553,0.791563165,0.003213255,0.998912465,100,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.811270332,0.79147445,0.002785402,0.998952156,60,40,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.162830006,0.791385735,0.004577844,0.998698134,60,40,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.252059884,0.790631654,0.003825093,0.998825145,80,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.795308633,0.789966288,0.003694627,0.998761639,80,40,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.803342505,0.789123492,0.002688704,0.999015662,80,40,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.403677222,0.788812988,0.003755636,0.998864836,100,30,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.161113569,0.788280696,0.005553976,0.998372667,60,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.636264622,0.788058907,0.003128923,0.998888651,60,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.633684191,0.786772534,0.003550472,0.998737825,60,50,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.653800484,0.786728176,0.003327384,0.998864836,80,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.419057899,0.785574876,0.003298787,0.998872774,60,50,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.216298883,0.784599006,0.004957968,0.99849174,60,30,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.280599273,0.783977999,0.004431424,0.998594937,80,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.546163052,0.782647268,0.003876731,0.99880133,80,20,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.341340178,0.782469837,0.004139604,0.998721948,100,50,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.272080541,0.782070617,0.004611059,0.998531431,80,30,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,1.28589009,0.78144961,0.004752216,0.998571122,60,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.386522231,0.781360894,0.002896347,0.999007724,60,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.615618951,0.778255855,0.003652303,0.998769578,80,40,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,0.968922837,0.778034067,0.004792588,0.998642566,100,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.343668255,0.776836409,0.003527535,0.998856898,80,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.498553981,0.775239532,0.003115321,0.998960095,80,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x000001A0ACA80EA0>
50,1.229201986,0.774662881,0.004484448,0.998666381,60,30,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x000001A0ACA80C80>
50,1.195532448,0.764593683,0.004668438,0.998682257,60,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x000001A09D099EA0>
50,0.944364418,0.811834634,0.00457011,0.998555246,100,30,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.143825101,0.801100071,0.005976043,0.998213903,80,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.192330665,0.798571682,0.007510316,0.99773761,80,30,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.176835714,0.79821682,0.00735703,0.997967819,60,50,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.091044471,0.797995032,0.009102233,0.997293071,100,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.081872776,0.797240951,0.011704197,0.996777087,100,50,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.171191496,0.795644074,0.006533304,0.998102768,80,30,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.007936662,0.792982612,0.006444056,0.998158336,80,30,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.052544884,0.792228531,0.014392675,0.996070587,60,50,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.129775203,0.790542938,0.014514107,0.99614203,80,30,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,0.918021896,0.790232434,0.00783039,0.997642352,60,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,0.94221131,0.789833215,0.011839924,0.996745334,100,40,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.09217756,0.788990419,0.013285839,0.996157907,100,30,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.234495666,0.787792761,0.006223802,0.998063077,80,30,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.173512659,0.787704045,0.005061913,0.998372667,100,50,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.088483023,0.786506388,0.004083084,0.998737825,80,50,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x000001A0ACA80EA0>
50,1.208967045,0.78646203,0.013733307,0.996110278,80,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.134022466,0.78646203,0.007707062,0.997801116,80,30,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
50,1.050641303,0.78490951,0.006495373,0.998078953,80,50,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.131147005,0.784155429,0.006620535,0.998078953,80,50,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,0.855852568,0.783933641,0.007702713,0.997674105,60,50,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.173042927,0.783711852,0.011509423,0.996880284,100,50,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.073204556,0.783090845,0.006604687,0.998063077,100,40,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x000001A0ACA80C80>
50,1.266622245,0.783046487,0.006941439,0.997999571,60,50,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x000001A09D099EA0>
