round_epochs,val_loss,val_acc,loss,acc,first_neuron,second_neuron,third_neuron,fourth_neuron,batch_size,epochs,epochs2,dropout,kernel_initializer,optimizer,lr,activation
50,1.598296414,0.819198013,0.008650372,0.997904313,80,60,30,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.730103168,0.818044713,0.003268368,0.998856898,100,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.794049184,0.818044713,0.009078366,0.997801116,100,50,40,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.761972152,0.817822924,0.005038586,0.998277409,75,50,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.225290504,0.817778566,0.00279615,0.999015662,90,60,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.433008366,0.817290632,0.003642445,0.998745763,90,60,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.122116794,0.81693577,0.005330756,0.998348853,75,60,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.8550178,0.815959901,0.003196473,0.998904527,75,50,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.163121108,0.81578247,0.003950292,0.998785454,90,60,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.806481389,0.815471966,0.003224898,0.998777516,75,50,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.372536768,0.815427608,0.002807073,0.998983909,80,50,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.739263108,0.814939674,0.003313529,0.998864836,100,50,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.596817931,0.814673527,0.003068034,0.998880713,75,60,40,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.589897601,0.814540454,0.004897357,0.998467926,90,50,30,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.617734142,0.813919446,0.013835754,0.996792964,100,60,30,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.522179055,0.813697658,0.007472312,0.997967819,80,50,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.643396302,0.813254081,0.008259775,0.998118644,90,60,40,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.361613074,0.81307665,0.006412634,0.998023386,80,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.276838338,0.812854862,0.003363327,0.998809269,80,60,30,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.50674561,0.812544358,0.017084232,0.996380177,100,50,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.490126682,0.812544358,0.003668874,0.998690196,90,60,40,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,0.99901713,0.812145138,0.002857073,0.998952156,80,60,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.959943939,0.811834634,0.007110673,0.998031324,100,60,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.535427494,0.811790277,0.01218249,0.997046986,90,50,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.368143281,0.811612846,0.003846443,0.998785454,100,60,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.466148906,0.811169269,0.002682088,0.99907123,100,50,30,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.931619896,0.810903123,0.003053481,0.998912465,90,50,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.743750861,0.810858765,0.015679617,0.996300795,100,60,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.724589776,0.810858765,0.005588639,0.998467926,100,50,30,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.802837765,0.810104684,0.013915903,0.997054924,80,50,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.583725048,0.809971611,0.002705376,0.998999786,100,50,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.844201764,0.809971611,0.010807215,0.997602661,90,50,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.606970868,0.809572392,0.003350997,0.998761639,90,50,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.838020605,0.809394961,0.003042223,0.998991847,90,60,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.271254861,0.809261888,0.003522867,0.998841021,75,60,30,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.52301343,0.80921753,0.013948536,0.997039048,80,60,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.632585421,0.808907026,0.003387518,0.998777516,100,60,30,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.531111049,0.808907026,0.003187806,0.998769578,90,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.376215668,0.808729595,0.003369526,0.998777516,100,60,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.656308982,0.808685238,0.003359272,0.99880133,75,50,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.461892071,0.80864088,0.003334347,0.998833083,100,50,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.838623593,0.808552165,0.003502468,0.998761639,80,50,30,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.825038221,0.808507807,0.01089836,0.997285133,75,60,30,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.8575236,0.808419092,0.005126493,0.998467926,75,60,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.25253714,0.808374734,0.002845705,0.998975971,100,50,30,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.124284557,0.808241661,0.00544429,0.998340914,90,50,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.347238866,0.80806423,0.003061984,0.998904527,75,50,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.731833434,0.807975515,0.002842734,0.998968033,90,50,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.441199789,0.807886799,0.003440531,0.998769578,90,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.633195328,0.807753726,0.012278033,0.996919975,90,60,30,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.842456383,0.807709368,0.003175899,0.998960095,100,50,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.81049422,0.807709368,0.007566895,0.998166274,100,60,30,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.331756474,0.807620653,0.003567564,0.998769578,100,60,30,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.454828923,0.807310149,0.003145277,0.998896589,80,60,40,20,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.754960327,0.807221434,0.009014052,0.99778524,75,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.398003709,0.807132718,0.00325614,0.998912465,80,60,30,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.867329219,0.807088361,0.003723578,0.998666381,100,50,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.743428035,0.806999645,0.002993299,0.998975971,75,50,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.660236033,0.806999645,0.021777952,0.995618109,90,50,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.616928649,0.806955287,0.002962812,0.998960095,90,50,30,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.533204316,0.806644784,0.004008655,0.998682257,100,60,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.778350584,0.806600426,0.002846667,0.99893628,100,50,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.592579716,0.806556068,0.010826669,0.997435958,90,60,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.732346236,0.80633428,0.002931614,0.998960095,100,50,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.642054147,0.80633428,0.003596811,0.998729887,75,50,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.237917325,0.80633428,0.003222658,0.998920404,75,60,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.815969767,0.806289922,0.003292001,0.998769578,100,50,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.778601031,0.806245564,0.003403961,0.998841021,100,50,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.237426781,0.806201207,0.020043933,0.995451406,80,50,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.60120878,0.806023776,0.015556729,0.996523064,90,60,40,15,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.438068645,0.805890703,0.002752377,0.998968033,100,60,40,20,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.331175659,0.805624556,0.014508278,0.996610385,75,60,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.545788696,0.805624556,0.003035387,0.998975971,75,50,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.262359103,0.805624556,0.00309368,0.998888651,90,50,40,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.881962214,0.805402768,0.008309845,0.997880498,75,60,30,15,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.903046746,0.805314053,0.007931991,0.997896375,100,60,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.468137607,0.805180979,0.002975576,0.99893628,75,50,30,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.739031345,0.805180979,0.01006423,0.997380391,100,50,30,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.737841306,0.804914833,0.003839405,0.99871401,90,50,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.582110021,0.80478176,0.016189993,0.996443682,80,60,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.812673493,0.804693045,0.012473794,0.997126368,75,50,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.135933337,0.804471256,0.003310945,0.99884896,100,50,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.989971329,0.804338183,0.014299044,0.996578632,90,50,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.782016897,0.804072037,0.007399026,0.998055139,80,50,30,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,2.005418454,0.804072037,0.008738331,0.998047201,75,50,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.771056799,0.803584102,0.01339017,0.996729458,80,50,40,15,64,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.586337732,0.803584102,0.004535928,0.998618752,75,60,30,15,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.030408012,0.803539744,0.007052037,0.998023386,80,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.528996973,0.803451029,0.003026607,0.998912465,100,50,40,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.10793352,0.803362314,0.003535741,0.998833083,100,60,40,15,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.322572068,0.803273598,0.003341576,0.998912465,80,60,30,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.947247384,0.803273598,0.003539189,0.998745763,100,60,40,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.281929234,0.803229241,0.035974005,0.991966533,100,60,30,15,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.614173097,0.803184883,0.00338318,0.998841021,100,60,40,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.695304922,0.80305181,0.003491428,0.998817207,90,50,30,20,32,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.721222735,0.802963094,0.003967721,0.998706072,80,50,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,0.927351679,0.802963094,0.005942568,0.998380605,80,60,40,15,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.829149799,0.802918737,0.003835071,0.998698134,80,50,40,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.613314801,0.802918737,0.018524806,0.995808626,80,60,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.373665372,0.802918737,0.003052288,0.998968033,90,60,30,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,2.048489468,0.802785664,0.003481162,0.998817207,75,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.649478368,0.802696948,0.004751164,0.998467926,80,60,30,15,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.813250641,0.802608233,0.00330238,0.998817207,90,60,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,0.943710996,0.802563875,0.004306342,0.998634628,75,50,40,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.815952553,0.802342087,0.003298093,0.998817207,90,60,40,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.702580466,0.802297729,0.003334175,0.998785454,90,60,30,20,64,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.126898131,0.802209013,0.005314691,0.998396482,80,60,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.424946979,0.802164656,0.002605591,0.999015662,100,60,40,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.142109606,0.801987225,0.003854231,0.998753701,100,50,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.586347007,0.80189851,0.003430102,0.99884896,100,60,30,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.396506523,0.801809794,0.007517114,0.997944004,100,60,40,15,256,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.614942401,0.801809794,0.036538306,0.99188715,80,60,40,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.861214793,0.801632363,0.003568173,0.998682257,90,50,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.913663707,0.801588006,0.003456816,0.998769578,75,60,30,20,64,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.814647537,0.801588006,0.003946473,0.99862669,80,60,30,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.540734568,0.801543648,0.003036482,0.9990236,80,60,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.783925377,0.801454933,0.003025196,0.998975971,90,50,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.394244174,0.801188786,0.002800259,0.998952156,100,50,40,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.602665906,0.801055713,0.003326565,0.998920404,75,60,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.773771355,0.80092264,0.024730061,0.995030681,90,50,30,20,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function relu at 0x00000154C3F60EA0>
50,1.38864932,0.800833925,0.0038189,0.998706072,90,50,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.693232121,0.800434705,0.003269764,0.998864836,90,60,30,15,32,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.829884964,0.800301632,0.003445559,0.998856898,100,60,30,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.576268053,0.800301632,0.002927128,0.998975971,75,60,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.088991945,0.800257275,0.00731447,0.997920189,90,60,40,20,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.456626911,0.800168559,0.003439121,0.998944218,75,60,30,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.753999753,0.800035486,0.006674122,0.998126583,100,60,30,15,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.152352052,0.799946771,0.003752543,0.998761639,90,60,40,20,256,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.726337646,0.799636267,0.00357095,0.998721948,100,60,40,15,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.664210879,0.799636267,0.006700166,0.99800751,75,50,30,20,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.5291156,0.799503194,0.002899828,0.999007724,100,50,30,20,32,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.486547025,0.799503194,0.010181301,0.997729672,80,50,40,15,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.29741891,0.799414478,0.023651533,0.995316457,90,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.599338673,0.799325763,0.019580259,0.995888008,75,50,30,15,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.540530421,0.799281405,0.079310007,0.982988418,100,50,30,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.298355367,0.799059617,0.00659858,0.998158336,90,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function elu at 0x00000154C3F60C80>
50,1.749410701,0.798970901,0.003665829,0.998761639,100,60,30,20,64,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function selu at 0x00000154C4388840>
50,1.921992876,0.798970901,0.006518134,0.998039262,80,50,40,15,256,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.074172536,0.798749113,0.004137369,0.998769578,75,50,40,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.163213414,0.798660397,0.003988887,0.998706072,100,60,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.493054321,0.798438609,0.038707939,0.990982195,75,50,40,15,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.774151211,0.798438609,0.008320152,0.997721734,100,60,40,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.01,<function elu at 0x00000154C3F60C80>
50,1.800866516,0.798438609,0.003054704,0.998904527,75,60,40,15,32,30,50,0,lecun_uniform,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.953786273,0.798394251,0.003467082,0.998785454,75,60,40,20,32,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function elu at 0x00000154C3F60C80>
50,1.261348036,0.79803939,0.003350458,0.99880133,80,50,40,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.639493772,0.797995032,0.003023656,0.998864836,90,50,30,20,256,30,50,0,he_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.863259817,0.797861959,0.011063186,0.997539155,90,50,30,20,256,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.687944302,0.797773243,0.002866084,0.998983909,100,60,30,20,64,30,50,0,lecun_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.921994855,0.797728886,0.009375475,0.997443897,90,50,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.112940777,0.797728886,0.003079336,0.998928342,80,60,30,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
50,1.220538541,0.797684528,0.00363701,0.99880133,80,50,30,20,256,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.469807324,0.797684528,0.00285575,0.998983909,75,60,40,15,32,30,50,0,he_uniform,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.541496365,0.797595813,0.049075295,0.990855183,80,50,30,20,32,30,50,0,glorot_uniform,<class 'keras.optimizers.Adam'>,0.01,<function selu at 0x00000154C4388840>
50,1.607863264,0.797595813,0.002836274,0.998999786,75,50,30,15,256,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.001,<function relu at 0x00000154C3F60EA0>
50,1.217372437,0.797374024,0.004466175,0.998610813,80,50,30,20,64,30,50,0,glorot_normal,<class 'keras.optimizers.Adam'>,0.0001,<function selu at 0x00000154C4388840>
50,1.127438459,0.797107878,0.004666579,0.998618752,100,60,40,20,64,30,50,0,normal,<class 'keras.optimizers.Adam'>,0.0001,<function relu at 0x00000154C3F60EA0>
